  6.6125000e-006	 -3.7085246e-001	
  6.6250000e-006	  1.3549999e-001	
  6.6375000e-006	 -2.7179684e-001	
  6.6500000e-006	 -1.3335546e+000	
  6.6625000e-006	  1.7404157e+000	
  6.6750000e-006	 -4.2831842e-001	
  6.6875000e-006	 -2.4827171e-001	
  6.7000000e-006	  3.8786055e-001	
  6.7125000e-006	  5.5019641e-001	
  6.7250000e-006	  2.3853745e+000	
  6.7375000e-006	  3.3213904e-001	
  6.7500000e-006	 -1.6090237e-001	
  6.7625000e-006	  1.6746443e+000	
  6.7750000e-006	 -1.2271240e+000	
  6.7875000e-006	 -8.5723228e-002	
  6.8000000e-006	 -4.2391116e-001	
  6.8125000e-006	  5.9412720e-001	
  6.8250000e-006	  1.9805606e+000	
  6.8375000e-006	 -2.1494959e+000	
  6.8500000e-006	 -1.9592269e+000	
  6.8625000e-006	  1.9566436e+000	
  6.8750000e-006	  9.7137214e-001	
  6.8875000e-006	 -7.9641822e-001	
  6.9000000e-006	 -4.3448264e-001	
  6.9125000e-006	  6.1254394e-001	
  6.9250000e-006	 -1.3373467e+000	
  6.9375000e-006	  6.1770645e-001	
  6.9500000e-006	  1.2987881e+000	
  6.9625000e-006	  1.6744558e+000	
  6.9750000e-006	 -9.1313108e-001	
  6.9875000e-006	  1.6678538e+000	
  7.0000000e-006	  1.7454030e+000	
  7.0125000e-006	  1.0638394e+000	
  7.0250000e-006	  2.4404428e-001	
  7.0375000e-006	 -3.6766177e-001	
  7.0500000e-006	 -5.5364041e-001	
  7.0625000e-006	  6.4488906e-001	
  7.0750000e-006	 -3.2097937e-001	
  7.0875000e-006	 -2.2615202e-001	
  7.1000000e-006	  1.6822844e-001	
  7.1125000e-006	  6.4049953e-001	
  7.1250000e-006	  9.3928697e-001	
  7.1375000e-006	 -1.4845931e+000	
  7.1500000e-006	  1.8535473e+000	
  7.1625000e-006	 -3.8989077e-001	
  7.1750000e-006	 -1.7111755e+000	
  7.1875000e-006	 -1.9504197e+000	
  7.2000000e-006	 -1.6302440e+000	
  7.2125000e-006	  3.2177855e-001	
  7.2250000e-006	  1.5911413e-001	
  7.2375000e-006	  3.4350280e-001	
  7.2500000e-006	 -1.7744755e-001	
  7.2625000e-006	 -5.3259341e-001	
  7.2750000e-006	 -1.9769192e-001	
  7.2875000e-006	 -1.3056865e+000	
  7.3000000e-006	  9.3870690e-001	
  7.3125000e-006	  7.3478150e-001	
  7.3250000e-006	  2.0799707e-001	
  7.3375000e-006	 -1.7881850e+000	
  7.3500000e-006	  2.0521260e-001	
  7.3625000e-006	 -6.7568808e-001	
  7.3750000e-006	  1.5814833e+000	
  7.3875000e-006	  5.8441088e-001	
  7.4000000e-006	 -3.7564538e-001	
  7.4125000e-006	  1.7691096e+000	
  7.4250000e-006	  6.9789661e-001	
  7.4375000e-006	 -8.8800668e-001	
  7.4500000e-006	 -6.5633257e-001	
  7.4625000e-006	  1.0760970e-001	
  7.4750000e-006	 -3.4945041e-001	
  7.4875000e-006	 -5.6086077e-001	
  7.5000000e-006	 -1.5512345e+000	
  7.5125000e-006	  3.0762043e+000	
  7.5250000e-006	  2.0233582e-001	
  7.5375000e-006	  1.2221451e+000	
  7.5500000e-006	  3.2431693e-001	
  7.5625000e-006	  7.7284417e-001	
  7.5750000e-006	  1.6852360e+000	
  7.5875000e-006	 -2.6951347e+000	
  7.6000000e-006	  4.4443335e-001	
  7.6125000e-006	  1.8096728e+000	
  7.6250000e-006	  5.0140260e-001	
  7.6375000e-006	 -7.9917974e-001	
  7.6500000e-006	 -1.8029773e+000	
  7.6625000e-006	  2.2816163e+000	
  7.6750000e-006	 -5.4245112e-001	
  7.6875000e-006	 -1.0373822e+000	
  7.7000000e-006	  5.6230291e-001	
  7.7125000e-006	  8.0354100e-001	
  7.7250000e-006	 -5.6047298e-001	
  7.7375000e-006	 -5.2662640e-001	
  7.7500000e-006	  3.2456456e-001	
  7.7625000e-006	  4.1562534e-001	
  7.7750000e-006	  2.6385310e-001	
  7.7875000e-006	 -2.7671366e-001	
  7.8000000e-006	  1.6057650e+000	
  7.8125000e-006	  1.9721555e+000	
  7.8250000e-006	  7.1464591e-002	
  7.8375000e-006	 -1.6848661e+000	
  7.8500000e-006	 -1.1259818e+000	
  7.8625000e-006	  3.1254530e-001	
  7.8750000e-006	  1.9357134e-001	
  7.8875000e-006	 -3.2886940e+000	
  7.9000000e-006	 -4.4834465e-001	
  7.9125000e-006	 -2.8807550e-001	
  7.9250000e-006	 -3.5811937e-001	
  7.9375000e-006	 -6.7496985e-001	
  7.9500000e-006	  5.0084335e-001	
  7.9625000e-006	  2.0232112e-001	
  7.9750000e-006	  1.3413251e+000	
  7.9875000e-006	 -4.5883622e-001	
  8.0000000e-006	 -6.0706064e-001	
  8.0125000e-006	  7.0214828e-001	
  8.0250000e-006	 -1.0140784e+000	
  8.0375000e-006	  1.7411407e+000	
  8.0500000e-006	 -5.6720884e-001	
  8.0625000e-006	  2.4731486e+000	
  8.0750000e-006	  1.2562668e+000	
  8.0875000e-006	 -5.0305389e-001	
  8.1000000e-006	 -1.5502429e+000	
  8.1125000e-006	  1.9614743e+000	
  8.1250000e-006	  1.2844868e-002	
  8.1375000e-006	 -2.5176335e+000	
  8.1500000e-006	 -4.3138660e-001	
  8.1625000e-006	  1.5359904e+000	
  8.1750000e-006	  1.2026868e+000	
  8.1875000e-006	 -5.5549989e-001	
